_month,channel,value,share,column
2026-05,Total Customer Solution,PCE101,1.0,Cube_CES.SaleDivision
2026-06,Omni Channel,PEM105,0.9705882352941176,Cube_CES.SaleDivision
2026-06,Omni Channel,PEM107,0.0196078431372549,Cube_CES.SaleDivision
2026-06,Omni Channel,PCE101,0.004901960784313725,Cube_CES.SaleDivision
2026-06,Omni Channel,PEMCSA,0.004901960784313725,Cube_CES.SaleDivision
2026-06,Tendering,PEM107,0.5,Cube_CES.SaleDivision
2026-06,Tendering,PPS,0.5,Cube_CES.SaleDivision
2026-06,Total Customer Solution,PCE101,1.0,Cube_CES.SaleDivision
2026-07,Omni Channel,PEM105,0.9835390946502057,Cube_CES.SaleDivision
2026-07,Omni Channel,PEM107,0.01646090534979424,Cube_CES.SaleDivision
2026-07,Tendering,PEM107,0.5,Cube_CES.SaleDivision
2026-07,Tendering,PPS,0.5,Cube_CES.SaleDivision
2026-07,Total Customer Solution,PEM105,1.0,Cube_CES.SaleDivision
2026-08,Omni Channel,PEM105,0.9866220735785953,Cube_CES.SaleDivision
2026-08,Omni Channel,PEM107,0.010033444816053512,Cube_CES.SaleDivision
2026-08,Omni Channel,PCE101,0.0033444816053511705,Cube_CES.SaleDivision
2026-08,Tendering,PEM107,0.7272727272727273,Cube_CES.SaleDivision
2026-08,Tendering,PPS,0.18181818181818182,Cube_CES.SaleDivision
2026-08,Tendering,PSS,0.09090909090909091,Cube_CES.SaleDivision
2026-09,Omni Channel,PEM105,0.9644128113879004,Cube_CES.SaleDivision
2026-09,Omni Channel,PEM107,0.02491103202846975,Cube_CES.SaleDivision
2026-09,Omni Channel,PCE101,0.010676156583629894,Cube_CES.SaleDivision
2026-09,Tendering,PEM107,0.4117647058823529,Cube_CES.SaleDivision
2026-09,Tendering,PPS,0.35294117647058826,Cube_CES.SaleDivision
2026-09,Tendering,PSS,0.11764705882352941,Cube_CES.SaleDivision
2026-09,Tendering,PTS,0.11764705882352941,Cube_CES.SaleDivision
2026-10,Omni Channel,PEM105,0.9910714285714286,Cube_CES.SaleDivision
2026-10,Omni Channel,PCE101,0.008928571428571428,Cube_CES.SaleDivision
2026-10,Tendering,PEM107,0.4,Cube_CES.SaleDivision
2026-10,Tendering,PPS,0.2,Cube_CES.SaleDivision
2026-10,Tendering,PSS,0.2,Cube_CES.SaleDivision
2026-10,Tendering,PTS,0.2,Cube_CES.SaleDivision
2026-10,Total Customer Solution,PCE101,1.0,Cube_CES.SaleDivision
2026-11,Omni Channel,PEM105,0.8888888888888888,Cube_CES.SaleDivision
2026-11,Omni Channel,PCE101,0.1111111111111111,Cube_CES.SaleDivision
2026-11,Tendering,PEM107,0.5,Cube_CES.SaleDivision
2026-11,Tendering,PPS,0.5,Cube_CES.SaleDivision
2026-11,Total Customer Solution,PCE101,1.0,Cube_CES.SaleDivision
2026-12,Omni Channel,PEM105,1.0,Cube_CES.SaleDivision
2026-12,Tendering,PEM107,0.8571428571428571,Cube_CES.SaleDivision
2026-12,Tendering,PEM102,0.14285714285714285,Cube_CES.SaleDivision
2027-01,Omni Channel,PEM105,1.0,Cube_CES.SaleDivision
2027-02,Omni Channel,PEM105,1.0,Cube_CES.SaleDivision
2027-03,Omni Channel,PEM105,1.0,Cube_CES.SaleDivision
2027-03,Tendering,PEM102,1.0,Cube_CES.SaleDivision
2025-01,Omni Channel,PEM107,0.9391304347826087,Cube_CES.ManuDivision
2025-01,Omni Channel,PEM102-OLD,0.02608695652173913,Cube_CES.ManuDivision
2025-01,Omni Channel,PEM103,0.017391304347826087,Cube_CES.ManuDivision
2025-01,Omni Channel,PPD101,0.017391304347826087,Cube_CES.ManuDivision
2025-01,Tendering,PEM107,0.6666666666666666,Cube_CES.ManuDivision
2025-01,Tendering,PTS,0.3333333333333333,Cube_CES.ManuDivision
2025-01,Total Customer Solution,PEM107,1.0,Cube_CES.ManuDivision
2025-02,Omni Channel,PEM107,1.0,Cube_CES.ManuDivision
2025-02,Tendering,PEM107,0.5,Cube_CES.ManuDivision
2025-02,Tendering,PTS,0.5,Cube_CES.ManuDivision
2025-03,Omni Channel,PEM107,0.9686411149825784,Cube_CES.ManuDivision
2025-03,Omni Channel,PPD101,0.027874564459930314,Cube_CES.ManuDivision
2025-03,Omni Channel,PEM102-OLD,0.003484320557491289,Cube_CES.ManuDivision
2025-03,Tendering,PTS,0.6666666666666666,Cube_CES.ManuDivision
2025-03,Tendering,PEM107,0.3333333333333333,Cube_CES.ManuDivision
2025-04,Omni Channel,PEM107,0.9798387096774194,Cube_CES.ManuDivision
2025-04,Omni Channel,PEM103,0.020161290322580645,Cube_CES.ManuDivision
2025-04,Tendering,PEM107,1.0,Cube_CES.ManuDivision
2025-05,Omni Channel,PEM107,0.9730941704035875,Cube_CES.ManuDivision
2025-05,Omni Channel,PEM102-OLD,0.013452914798206279,Cube_CES.ManuDivision
2025-05,Omni Channel,PPD101,0.013452914798206279,Cube_CES.ManuDivision
2025-05,Tendering,PEM107,1.0,Cube_CES.ManuDivision
2025-06,Omni Channel,PEM107,0.9213973799126638,Cube_CES.ManuDivision
2025-06,Omni Channel,PEM102-OLD,0.06986899563318777,Cube_CES.ManuDivision
2025-06,Omni Channel,PDEMO,0.004366812227074236,Cube_CES.ManuDivision
2025-06,Omni Channel,PPD101,0.004366812227074236,Cube_CES.ManuDivision
2025-06,Tendering,PEM107,1.0,Cube_CES.ManuDivision
2025-07,Omni Channel,PEM107,0.9776785714285714,Cube_CES.ManuDivision
2025-07,Omni Channel,PDEMO,0.008928571428571428,Cube_CES.ManuDivision
2025-07,Omni Channel,PEM102-OLD,0.008928571428571428,Cube_CES.ManuDivision
2025-07,Omni Channel,PCE101,0.004464285714285714,Cube_CES.ManuDivision
2025-07,Tendering,PEM107,0.48,Cube_CES.ManuDivision
2025-07,Tendering,PPS,0.4,Cube_CES.ManuDivision
2025-07,Tendering,PTS,0.12,Cube_CES.ManuDivision
2025-08,Omni Channel,PEM107,0.9838187702265372,Cube_CES.ManuDivision
2025-08,Omni Channel,PDEMO,0.012944983818770227,Cube_CES.ManuDivision
2025-08,Omni Channel,PPD101,0.003236245954692557,Cube_CES.ManuDivision
2025-08,Tendering,PTS,0.7142857142857143,Cube_CES.ManuDivision
2025-08,Tendering,PEM107,0.14285714285714285,Cube_CES.ManuDivision
2025-08,Tendering,PPS,0.14285714285714285,Cube_CES.ManuDivision
2025-09,Omni Channel,PEM107,0.9825783972125436,Cube_CES.ManuDivision
2025-09,Omni Channel,PEM102-OLD,0.013937282229965157,Cube_CES.ManuDivision
2025-09,Omni Channel,PEM105,0.003484320557491289,Cube_CES.ManuDivision
2025-09,Total Customer Solution,PEM107,1.0,Cube_CES.ManuDivision
2025-10,Omni Channel,PEM107,0.9609375,Cube_CES.ManuDivision
2025-10,Omni Channel,PDEMO,0.015625,Cube_CES.ManuDivision
2025-10,Omni Channel,PEM102,0.01171875,Cube_CES.ManuDivision
2025-10,Omni Channel,PEM102-OLD,0.00390625,Cube_CES.ManuDivision
2025-10,Omni Channel,PPD101,0.00390625,Cube_CES.ManuDivision
2025-10,Omni Channel,PTS,0.00390625,Cube_CES.ManuDivision
2025-10,Tendering,PTS,1.0,Cube_CES.ManuDivision
2025-10,Total Customer Solution,PEM107,1.0,Cube_CES.ManuDivision
2025-11,Omni Channel,PEM107,0.9597069597069597,Cube_CES.ManuDivision
2025-11,Omni Channel,PEM102-OLD,0.02197802197802198,Cube_CES.ManuDivision
2025-11,Omni Channel,PEM102,0.01098901098901099,Cube_CES.ManuDivision
2025-11,Omni Channel,PDEMO,0.003663003663003663,Cube_CES.ManuDivision
2025-11,Omni Channel,PPD101,0.003663003663003663,Cube_CES.ManuDivision
2025-11,Tendering,PTS,1.0,Cube_CES.ManuDivision
2025-11,Total Customer Solution,PEM107,1.0,Cube_CES.ManuDivision
2025-12,Omni Channel,PEM107,0.9895833333333334,Cube_CES.ManuDivision
2025-12,Omni Channel,PEM102,0.0078125,Cube_CES.ManuDivision
2025-12,Omni Channel,PDEMO,0.0026041666666666665,Cube_CES.ManuDivision
2025-12,Tendering,PTS,0.875,Cube_CES.ManuDivision
2025-12,Tendering,PEM107,0.125,Cube_CES.ManuDivision
2025-12,Total Customer Solution,PCE101,1.0,Cube_CES.ManuDivision
2026-01,Omni Channel,PEM107,0.9891891891891892,Cube_CES.ManuDivision
2026-01,Omni Channel,PDEMO,0.005405405405405406,Cube_CES.ManuDivision
2026-01,Omni Channel,PTS,0.005405405405405406,Cube_CES.ManuDivision
2026-01,Tendering,PEM107,0.5,Cube_CES.ManuDivision
2026-01,Tendering,PTS,0.5,Cube_CES.ManuDivision
2026-02,Omni Channel,PEM107,0.9946236559139785,Cube_CES.ManuDivision
2026-02,Omni Channel,PDEMO,0.005376344086021506,Cube_CES.ManuDivision
2026-02,Tendering,PEM107,0.5,Cube_CES.ManuDivision
2026-02,Tendering,PTS,0.5,Cube_CES.ManuDivision
2026-02,Total Customer Solution,PCE101,1.0,Cube_CES.ManuDivision
2026-03,Omni Channel,PEM107,0.9900990099009901,Cube_CES.ManuDivision
2026-03,Omni Channel,PCE101,0.006600660066006601,Cube_CES.ManuDivision
2026-03,Omni Channel,PEM102,0.0033003300330033004,Cube_CES.ManuDivision
2026-03,Tendering,PEM107,0.6,Cube_CES.ManuDivision
2026-03,Tendering,PTS,0.4,Cube_CES.ManuDivision
2026-03,Total Customer Solution,PEM107,0.8571428571428571,Cube_CES.ManuDivision
2026-03,Total Customer Solution,PCE101,0.14285714285714285,Cube_CES.ManuDivision
2026-04,Omni Channel,PEM107,0.9810606060606061,Cube_CES.ManuDivision
2026-04,Omni Channel,PEM102,0.015151515151515152,Cube_CES.ManuDivision
2026-04,Omni Channel,PCE101,0.003787878787878788,Cube_CES.ManuDivision
2026-04,Tendering,PEM107,0.5,Cube_CES.ManuDivision
2026-04,Tendering,PTS,0.5,Cube_CES.ManuDivision
2026-05,Omni Channel,PEM107,0.9949238578680203,Cube_CES.ManuDivision
2026-05,Omni Channel,PCE101,0.005076142131979695,Cube_CES.ManuDivision
2026-05,Total Customer Solution,PCE101,1.0,Cube_CES.ManuDivision
2026-06,Omni Channel,PEM107,0.9705882352941176,Cube_CES.ManuDivision
2026-06,Omni Channel,PEM102,0.0196078431372549,Cube_CES.ManuDivision
2026-06,Omni Channel,PCE101,0.004901960784313725,Cube_CES.ManuDivision
2026-06,Omni Channel,PEMCSA,0.004901960784313725,Cube_CES.ManuDivision
2026-06,Tendering,PEM107,0.5,Cube_CES.ManuDivision
2026-06,Tendering,PPS,0.5,Cube_CES.ManuDivision
2026-06,Total Customer Solution,PCE101,1.0,Cube_CES.ManuDivision
2026-07,Omni Channel,PEM107,0.9794238683127572,Cube_CES.ManuDivision
2026-07,Omni Channel,PEM102,0.01646090534979424,Cube_CES.ManuDivision
2026-07,Omni Channel,PEM103,0.00411522633744856,Cube_CES.ManuDivision
2026-07,Tendering,PEM107,0.5,Cube_CES.ManuDivision
2026-07,Tendering,PPS,0.5,Cube_CES.ManuDivision
2026-07,Total Customer Solution,PEM107,1.0,Cube_CES.ManuDivision
2026-08,Omni Channel,PEM107,0.9866220735785953,Cube_CES.ManuDivision
2026-08,Omni Channel,PEM102,0.010033444816053512,Cube_CES.ManuDivision
2026-08,Omni Channel,PCE101,0.0033444816053511705,Cube_CES.ManuDivision
2026-08,Tendering,PEM107,0.7272727272727273,Cube_CES.ManuDivision
2026-08,Tendering,PPS,0.18181818181818182,Cube_CES.ManuDivision
2026-08,Tendering,PSS,0.09090909090909091,Cube_CES.ManuDivision
2026-09,Omni Channel,PEM107,0.9679715302491103,Cube_CES.ManuDivision
2026-09,Omni Channel,PEM102,0.017793594306049824,Cube_CES.ManuDivision
2026-09,Omni Channel,PCE101,0.010676156583629894,Cube_CES.ManuDivision
2026-09,Omni Channel,PEM102-OLD,0.0035587188612099642,Cube_CES.ManuDivision
2026-09,Tendering,PEM107,0.4117647058823529,Cube_CES.ManuDivision
2026-09,Tendering,PPS,0.35294117647058826,Cube_CES.ManuDivision
2026-09,Tendering,PSS,0.11764705882352941,Cube_CES.ManuDivision
2026-09,Tendering,PTS,0.11764705882352941,Cube_CES.ManuDivision
2026-10,Omni Channel,PEM107,0.9642857142857143,Cube_CES.ManuDivision
2026-10,Omni Channel,PEM102,0.026785714285714284,Cube_CES.ManuDivision
2026-10,Omni Channel,PCE101,0.008928571428571428,Cube_CES.ManuDivision
2026-10,Tendering,PEM107,0.4,Cube_CES.ManuDivision
2026-10,Tendering,PPS,0.2,Cube_CES.ManuDivision
2026-10,Tendering,PSS,0.2,Cube_CES.ManuDivision
2026-10,Tendering,PTS,0.2,Cube_CES.ManuDivision
2026-10,Total Customer Solution,PCE101,1.0,Cube_CES.ManuDivision
2026-11,Omni Channel,PEM107,0.8888888888888888,Cube_CES.ManuDivision
2026-11,Omni Channel,PCE101,0.1111111111111111,Cube_CES.ManuDivision
2026-11,Tendering,PEM107,0.5,Cube_CES.ManuDivision
2026-11,Tendering,PPS,0.5,Cube_CES.ManuDivision
2026-11,Total Customer Solution,PCE101,1.0,Cube_CES.ManuDivision
2026-12,Omni Channel,PEM107,1.0,Cube_CES.ManuDivision
2026-12,Tendering,PEM107,0.8571428571428571,Cube_CES.ManuDivision
2026-12,Tendering,PEM102,0.14285714285714285,Cube_CES.ManuDivision
2027-01,Omni Channel,PEM107,1.0,Cube_CES.ManuDivision
2027-02,Omni Channel,PEM107,1.0,Cube_CES.ManuDivision
2027-03,Omni Channel,PEM107,1.0,Cube_CES.ManuDivision
2027-03,Tendering,PEM102,1.0,Cube_CES.ManuDivision
2025-01,Omni Channel,PEM,0.9826086956521739,Cube_CES.Company
2025-01,Omni Channel,PPD,0.017391304347826087,Cube_CES.Company
2025-01,Tendering,PEM,0.6666666666666666,Cube_CES.Company
2025-01,Tendering,PTS,0.3333333333333333,Cube_CES.Company
2025-01,Total Customer Solution,PEM,1.0,Cube_CES.Company
2025-02,Omni Channel,PEM,1.0,Cube_CES.Company
2025-02,Tendering,PEM,0.5,Cube_CES.Company
2025-02,Tendering,PTS,0.5,Cube_CES.Company
2025-03,Omni Channel,PEM,0.9721254355400697,Cube_CES.Company
2025-03,Omni Channel,PPD,0.027874564459930314,Cube_CES.Company
2025-03,Tendering,PTS,0.6666666666666666,Cube_CES.Company
2025-03,Tendering,PEM,0.3333333333333333,Cube_CES.Company
2025-04,Omni Channel,PEM,1.0,Cube_CES.Company
2025-04,Tendering,PEM,1.0,Cube_CES.Company
2025-05,Omni Channel,PEM,0.9865470852017937,Cube_CES.Company
2025-05,Omni Channel,PPD,0.013452914798206279,Cube_CES.Company
2025-05,Tendering,PEM,1.0,Cube_CES.Company
2025-06,Omni Channel,PEM,0.9912663755458515,Cube_CES.Company
2025-06,Omni Channel,PDE,0.004366812227074236,Cube_CES.Company
2025-06,Omni Channel,PPD,0.004366812227074236,Cube_CES.Company
2025-06,Tendering,PEM,1.0,Cube_CES.Company
2025-07,Omni Channel,PEM,0.9866071428571429,Cube_CES.Company
2025-07,Omni Channel,PDE,0.008928571428571428,Cube_CES.Company
2025-07,Omni Channel,PCE,0.004464285714285714,Cube_CES.Company
2025-07,Tendering,PEM,0.48,Cube_CES.Company
2025-07,Tendering,PPS,0.4,Cube_CES.Company
2025-07,Tendering,PTS,0.12,Cube_CES.Company
2025-08,Omni Channel,PEM,0.9838187702265372,Cube_CES.Company
2025-08,Omni Channel,PDE,0.012944983818770227,Cube_CES.Company
2025-08,Omni Channel,PPD,0.003236245954692557,Cube_CES.Company
2025-08,Tendering,PTS,0.7142857142857143,Cube_CES.Company
2025-08,Tendering,PEM,0.14285714285714285,Cube_CES.Company
2025-08,Tendering,PPS,0.14285714285714285,Cube_CES.Company
2025-09,Omni Channel,PEM,1.0,Cube_CES.Company
2025-09,Total Customer Solution,PEM,1.0,Cube_CES.Company
2025-10,Omni Channel,PEM,0.9765625,Cube_CES.Company
2025-10,Omni Channel,PDE,0.015625,Cube_CES.Company
2025-10,Omni Channel,PPD,0.00390625,Cube_CES.Company
2025-10,Omni Channel,PTS,0.00390625,Cube_CES.Company
2025-10,Tendering,PTS,1.0,Cube_CES.Company
2025-10,Total Customer Solution,PEM,1.0,Cube_CES.Company
2025-11,Omni Channel,PEM,0.9926739926739927,Cube_CES.Company
2025-11,Omni Channel,PDE,0.003663003663003663,Cube_CES.Company
2025-11,Omni Channel,PPD,0.003663003663003663,Cube_CES.Company
2025-11,Tendering,PTS,1.0,Cube_CES.Company
2025-11,Total Customer Solution,PEM,1.0,Cube_CES.Company
2025-12,Omni Channel,PEM,0.9973958333333334,Cube_CES.Company
2025-12,Omni Channel,PDE,0.0026041666666666665,Cube_CES.Company
2025-12,Tendering,PTS,0.875,Cube_CES.Company
2025-12,Tendering,PEM,0.125,Cube_CES.Company
2025-12,Total Customer Solution,PCE,1.0,Cube_CES.Company
2026-01,Omni Channel,PEM,0.9891891891891892,Cube_CES.Company
2026-01,Omni Channel,PDE,0.005405405405405406,Cube_CES.Company
2026-01,Omni Channel,PTS,0.005405405405405406,Cube_CES.Company
2026-01,Tendering,PEM,0.5,Cube_CES.Company
2026-01,Tendering,PTS,0.5,Cube_CES.Company
2026-02,Omni Channel,PEM,0.9946236559139785,Cube_CES.Company
2026-02,Omni Channel,PDE,0.005376344086021506,Cube_CES.Company
2026-02,Tendering,PEM,0.5,Cube_CES.Company
2026-02,Tendering,PTS,0.5,Cube_CES.Company
2026-02,Total Customer Solution,PCE,1.0,Cube_CES.Company
2026-03,Omni Channel,PEM,0.9933993399339934,Cube_CES.Company
2026-03,Omni Channel,PCE,0.006600660066006601,Cube_CES.Company
2026-03,Tendering,PEM,0.6,Cube_CES.Company
2026-03,Tendering,PTS,0.4,Cube_CES.Company
2026-03,Total Customer Solution,PEM,0.8571428571428571,Cube_CES.Company
2026-03,Total Customer Solution,PCE,0.14285714285714285,Cube_CES.Company
2026-04,Omni Channel,PEM,0.9962121212121212,Cube_CES.Company
2026-04,Omni Channel,PCE,0.003787878787878788,Cube_CES.Company
2026-04,Tendering,PEM,0.5,Cube_CES.Company
2026-04,Tendering,PTS,0.5,Cube_CES.Company
2026-05,Omni Channel,PEM,0.9949238578680203,Cube_CES.Company
2026-05,Omni Channel,PCE,0.005076142131979695,Cube_CES.Company
2026-05,Total Customer Solution,PCE,1.0,Cube_CES.Company
2026-06,Omni Channel,PEM,0.9901960784313726,Cube_CES.Company
2026-06,Omni Channel,PCE,0.004901960784313725,Cube_CES.Company
2026-06,Omni Channel,PEMC,0.004901960784313725,Cube_CES.Company
2026-06,Tendering,PEM,0.5,Cube_CES.Company
2026-06,Tendering,PPS,0.5,Cube_CES.Company
2026-06,Total Customer Solution,PCE,1.0,Cube_CES.Company
2026-07,Omni Channel,PEM,1.0,Cube_CES.Company
2026-07,Tendering,PEM,0.5,Cube_CES.Company
2026-07,Tendering,PPS,0.5,Cube_CES.Company
2026-07,Total Customer Solution,PEM,1.0,Cube_CES.Company
2026-08,Omni Channel,PEM,0.9966555183946488,Cube_CES.Company
2026-08,Omni Channel,PCE,0.0033444816053511705,Cube_CES.Company
2026-08,Tendering,PEM,0.7272727272727273,Cube_CES.Company
2026-08,Tendering,PPS,0.18181818181818182,Cube_CES.Company
2026-08,Tendering,PSS,0.09090909090909091,Cube_CES.Company
2026-09,Omni Channel,PEM,0.9893238434163701,Cube_CES.Company
2026-09,Omni Channel,PCE,0.010676156583629894,Cube_CES.Company
2026-09,Tendering,PEM,0.4117647058823529,Cube_CES.Company
2026-09,Tendering,PPS,0.35294117647058826,Cube_CES.Company
2026-09,Tendering,PSS,0.11764705882352941,Cube_CES.Company
2026-09,Tendering,PTS,0.11764705882352941,Cube_CES.Company
2026-10,Omni Channel,PEM,0.9910714285714286,Cube_CES.Company
2026-10,Omni Channel,PCE,0.008928571428571428,Cube_CES.Company
2026-10,Tendering,PEM,0.4,Cube_CES.Company
2026-10,Tendering,PPS,0.2,Cube_CES.Company
2026-10,Tendering,PSS,0.2,Cube_CES.Company
2026-10,Tendering,PTS,0.2,Cube_CES.Company
2026-10,Total Customer Solution,PCE,1.0,Cube_CES.Company
2026-11,Omni Channel,PEM,0.8888888888888888,Cube_CES.Company
2026-11,Omni Channel,PCE,0.1111111111111111,Cube_CES.Company
2026-11,Tendering,PEM,0.5,Cube_CES.Company
2026-11,Tendering,PPS,0.5,Cube_CES.Company
2026-11,Total Customer Solution,PCE,1.0,Cube_CES.Company
2026-12,Omni Channel,PEM,1.0,Cube_CES.Company
2026-12,Tendering,PEM,1.0,Cube_CES.Company
2027-01,Omni Channel,PEM,1.0,Cube_CES.Company
2027-02,Omni Channel,PEM,1.0,Cube_CES.Company
2027-03,Omni Channel,PEM,1.0,Cube_CES.Company
2027-03,Tendering,PEM,1.0,Cube_CES.Company
2025-01,Omni Channel,Current Transformer Type COL,0.43043478260869567,Cube_CES.ProductType
2025-01,Omni Channel,Voltage Transformer Type VOL,0.1826086956521739,Cube_CES.ProductType
2025-01,Omni Channel,Voltage Transformer Type VOG,0.17391304347826086,Cube_CES.ProductType
2025-01,Omni Channel,Current Transformer Type LDB,0.05652173913043478,Cube_CES.ProductType
2025-01,Omni Channel,Current Transformer Type LExM,0.05217391304347826,Cube_CES.ProductType
2025-01,Omni Channel,Current Transformer Type CExL,0.021739130434782608,Cube_CES.ProductType
2025-01,Omni Channel,Current Transformer TYPE LExM (Dry Type),0.017391304347826087,Cube_CES.ProductType
2025-01,Omni Channel,Current Transformer TYPE COL (Oil Type),0.013043478260869565,Cube_CES.ProductType
2025-01,Omni Channel,Current Transformer TYPE LDB (Dry Type),0.013043478260869565,Cube_CES.ProductType
2025-01,Omni Channel,Voltage Transformer (Oil Type),0.013043478260869565,Cube_CES.ProductType
2025-01,Omni Channel,Current Transformer Type CEL,0.008695652173913044,Cube_CES.ProductType
2025-01,Omni Channel,Current Transformer TYPE CExL (Dry Type),0.004347826086956522,Cube_CES.ProductType
2025-01,Omni Channel,Current Transformer Type CDB,0.004347826086956522,Cube_CES.ProductType
2025-01,Omni Channel,Voltage Transformer Type VEG,0.004347826086956522,Cube_CES.ProductType
2025-01,Omni Channel,Voltage Transformer Type VExL,0.004347826086956522,Cube_CES.ProductType
2025-01,Tendering,Current Transformer TYPE COL (Oil Type),0.16666666666666666,Cube_CES.ProductType
2025-01,Tendering,Current Transformer Type COL,0.16666666666666666,Cube_CES.ProductType
2025-01,Tendering,Current Transformer Type LDB,0.16666666666666666,Cube_CES.ProductType
2025-01,Tendering,Voltage Transformer (Oil Type),0.16666666666666666,Cube_CES.ProductType
2025-01,Tendering,Voltage Transformer Type VOG,0.16666666666666666,Cube_CES.ProductType
2025-01,Tendering,Voltage Transformer Type VOL,0.16666666666666666,Cube_CES.ProductType
2025-01,Total Customer Solution,Voltage Transformer Type VOG,1.0,Cube_CES.ProductType
2025-02,Omni Channel,Current Transformer Type COL,0.4663677130044843,Cube_CES.ProductType
2025-02,Omni Channel,Voltage Transformer Type VOG,0.35874439461883406,Cube_CES.ProductType
2025-02,Omni Channel,Voltage Transformer Type VOL,0.08968609865470852,Cube_CES.ProductType
2025-02,Omni Channel,Current Transformer Type CExL,0.026905829596412557,Cube_CES.ProductType
2025-02,Omni Channel,Current Transformer Type LDB,0.017937219730941704,Cube_CES.ProductType
2025-02,Omni Channel,Current Transformer Type LExM,0.017937219730941704,Cube_CES.ProductType
2025-02,Omni Channel,Voltage Transformer Type VEG,0.008968609865470852,Cube_CES.ProductType
2025-02,Omni Channel,Current Transformer Type CEL,0.004484304932735426,Cube_CES.ProductType
2025-02,Omni Channel,Voltage Transformer Type VEL,0.004484304932735426,Cube_CES.ProductType
2025-02,Omni Channel,Voltage Transformer Type VExL,0.004484304932735426,Cube_CES.ProductType
2025-02,Tendering,Current Transformer Type LDB,0.5,Cube_CES.ProductType
2025-02,Tendering,Voltage Transformer Type VOG,0.5,Cube_CES.ProductType
2025-03,Omni Channel,Current Transformer Type COL,0.4425087108013937,Cube_CES.ProductType
2025-03,Omni Channel,Voltage Transformer Type VOG,0.2857142857142857,Cube_CES.ProductType
2025-03,Omni Channel,Current Transformer Type LDB,0.07317073170731707,Cube_CES.ProductType
2025-03,Omni Channel,Voltage Transformer Type VOL,0.07317073170731707,Cube_CES.ProductType
2025-03,Omni Channel,Current Transformer Type CExL,0.041811846689895474,Cube_CES.ProductType
2025-03,Omni Channel,Current Transformer Type LExM,0.03484320557491289,Cube_CES.ProductType
2025-03,Omni Channel,Current Transformer Type CEL,0.020905923344947737,Cube_CES.ProductType
2025-03,Omni Channel,Current Transformer TYPE LDB (Dry Type),0.010452961672473868,Cube_CES.ProductType
2025-03,Omni Channel,Voltage Transformer Type VEG,0.010452961672473868,Cube_CES.ProductType
2025-03,Omni Channel,Voltage Transformer (Oil Type),0.006968641114982578,Cube_CES.ProductType
2025-03,Tendering,Voltage Transformer Type VOG,0.6666666666666666,Cube_CES.ProductType
2025-03,Tendering,Current Transformer Type LDB,0.3333333333333333,Cube_CES.ProductType
2025-04,Omni Channel,Current Transformer Type COL,0.4435483870967742,Cube_CES.ProductType
2025-04,Omni Channel,Voltage Transformer Type VOG,0.2782258064516129,Cube_CES.ProductType
2025-04,Omni Channel,Voltage Transformer Type VOL,0.11290322580645161,Cube_CES.ProductType
2025-04,Omni Channel,Current Transformer Type LExM,0.04838709677419355,Cube_CES.ProductType
2025-04,Omni Channel,Current Transformer Type CExL,0.03225806451612903,Cube_CES.ProductType
2025-04,Omni Channel,Current Transformer Type LDB,0.024193548387096774,Cube_CES.ProductType
2025-04,Omni Channel,Current Transformer TYPE LExM (Dry Type),0.020161290322580645,Cube_CES.ProductType
2025-04,Omni Channel,Current Transformer Type CEL,0.016129032258064516,Cube_CES.ProductType
2025-04,Omni Channel,Voltage Transformer Type VEG,0.012096774193548387,Cube_CES.ProductType
2025-04,Omni Channel,Voltage Transformer Type VExL,0.008064516129032258,Cube_CES.ProductType
2025-04,Omni Channel,Current Transformer Type CDB,0.004032258064516129,Cube_CES.ProductType
2025-04,Tendering,Current Transformer Type LDB,1.0,Cube_CES.ProductType
2025-05,Omni Channel,Current Transformer Type COL,0.47085201793721976,Cube_CES.ProductType
2025-05,Omni Channel,Voltage Transformer Type VOG,0.25112107623318386,Cube_CES.ProductType
2025-05,Omni Channel,Voltage Transformer Type VOL,0.11659192825112108,Cube_CES.ProductType
2025-05,Omni Channel,Current Transformer Type CExL,0.07623318385650224,Cube_CES.ProductType
2025-05,Omni Channel,Current Transformer Type CEL,0.04932735426008968,Cube_CES.ProductType
2025-05,Omni Channel,Current Transformer Type LDB,0.013452914798206279,Cube_CES.ProductType
2025-05,Omni Channel,Voltage Transformer (Oil Type),0.013452914798206279,Cube_CES.ProductType
2025-05,Omni Channel,Current Transformer TYPE COL (Oil Type),0.004484304932735426,Cube_CES.ProductType
2025-05,Omni Channel,Voltage Transformer Type VExL,0.004484304932735426,Cube_CES.ProductType
2025-05,Tendering,Current Transformer Type LDB,1.0,Cube_CES.ProductType
2025-06,Omni Channel,Current Transformer Type COL,0.5109170305676856,Cube_CES.ProductType
2025-06,Omni Channel,Voltage Transformer Type VOG,0.2183406113537118,Cube_CES.ProductType
2025-06,Omni Channel,Voltage Transformer Type VOL,0.12663755458515283,Cube_CES.ProductType
2025-06,Omni Channel,Current Transformer TYPE COL (Oil Type),0.0611353711790393,Cube_CES.ProductType
2025-06,Omni Channel,Current Transformer Type LDB,0.03056768558951965,Cube_CES.ProductType
2025-06,Omni Channel,Current Transformer Type CExL,0.013100436681222707,Cube_CES.ProductType
2025-06,Omni Channel,Current Transformer Type LExM,0.013100436681222707,Cube_CES.ProductType
2025-06,Omni Channel,Voltage Transformer (Oil Type),0.013100436681222707,Cube_CES.ProductType
