itemcode,createDate,qty,n_rows,revenue_type,linked_via_jobcode,linked_via_olmjobcode,linked
CT-F-99-020506,2024-09-25,9.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-09-25,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-09-25,9.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-09-25,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-09-25,6.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-09-25,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-09-25,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-09-25,1.0,1,Omni Channel,True,True,True
CT-F-99-020530,2024-09-26,6.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-09-26,2.0,1,Omni Channel,True,True,True
CT-F-99-020503,2024-09-26,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-09-26,1.0,1,Omni Channel,True,True,True
CT-F-99-020511,2024-09-26,2.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-09-26,3.0,1,Omni Channel,True,True,True
CT-F-99-020530,2024-09-26,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-09-26,2.0,2,Omni Channel,True,True,True
CT-F-99-020703,2024-09-27,3.0,1,Omni Channel,True,True,True
CT-F-99-020704,2024-09-27,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2024-09-27,2.0,2,Omni Channel,True,True,True
CT-F-99-020726,2024-09-27,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2024-09-27,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-09-27,3.0,1,Omni Channel,True,True,True
CT-F-99-020508,2024-09-27,3.0,1,Omni Channel,True,True,True
VT-F-99-010820,2024-10-09,31.0,1,Tendering,False,False,False
CT-F-99-020504,2024-10-15,684.0,2,Tendering,False,False,False
CT-F-99-020506,2024-10-15,174.0,1,Tendering,False,False,False
CT-F-99-020507,2024-10-15,198.0,1,Tendering,False,False,False
CT-F-99-020703,2024-10-15,96.0,1,Tendering,False,False,False
CT-F-99-020705,2024-10-15,38.0,1,Tendering,False,False,False
CT-F-99-020706,2024-10-15,30.0,1,Tendering,False,False,False
CT-F-99-020707,2024-10-15,16.0,1,Tendering,False,False,False
CT-F-99-020708,2024-10-15,46.0,1,Tendering,False,False,False
CT-F-99-020709,2024-10-15,12.0,1,Tendering,False,False,False
CT-F-99-020710,2024-10-15,16.0,1,Tendering,False,False,False
VT-F-99-010303,2024-10-15,972.0,2,Tendering,False,False,False
CT-F-99-020528,2024-09-30,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-09-30,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2024-09-30,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-09-30,1.0,1,Omni Channel,True,True,True
CT-F-99-020706,2024-09-30,9.0,1,Omni Channel,True,True,True
VT-F-99-010819,2024-09-30,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-09-30,9.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-09-30,3.0,1,Omni Channel,True,True,True
VT-F-99-010302,2024-09-30,1.0,1,Omni Channel,True,True,True
RS-F-99-070005,2024-09-30,3.0,1,Omni Channel,False,False,False
CT-F-99-020507,2024-09-30,3.0,1,Omni Channel,True,True,True
CT-F-99-020511,2024-09-30,3.0,1,Omni Channel,True,True,True
CT-F-99-020531,2024-10-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2024-10-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2024-10-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-10-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2024-10-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2024-10-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-10-02,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-02,2.0,1,Omni Channel,True,True,True
VT-F-99-010701,2024-10-02,1.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-02,2.0,1,Omni Channel,True,True,True
VT-F-99-010701,2024-10-02,1.0,1,Omni Channel,True,True,True
VT-F-99-010722,2024-10-02,3.0,1,Omni Channel,True,True,True
RS-F-99-070002,2024-10-03,3.0,1,Omni Channel,False,False,False
RS-F-99-070004,2024-10-03,12.0,1,Omni Channel,False,False,False
CT-F-99-020504,2024-10-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2024-10-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2024-10-04,3.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-10-04,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-04,2.0,1,Omni Channel,True,True,True
VT-F-99-010722,2024-10-04,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2024-10-04,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-04,2.0,1,Omni Channel,True,True,True
CT-F-99-020503,2024-10-07,3.0,1,Omni Channel,True,True,True
CT-F-99-020507,2024-10-07,3.0,1,Omni Channel,True,True,True
VT-F-99-010303,2024-10-07,2.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-07,2.0,2,Omni Channel,True,True,True
CT-F-99-020504,2024-10-07,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-07,2.0,1,Omni Channel,True,True,True
CT-F-99-020507,2024-10-07,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-07,2.0,1,Omni Channel,True,True,True
CT-F-99-020529,2024-10-08,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-08,1.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-08,2.0,1,Omni Channel,True,True,True
CT-F-99-020508,2024-10-08,3.0,1,Omni Channel,True,True,True
CT-F-99-020530,2024-10-08,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-08,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2024-10-09,1.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-09,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-10-09,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-09,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2024-10-09,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-10-09,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-09,1.0,1,Omni Channel,True,True,True
CT-F-99-020501,2024-10-09,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-10-09,3.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-09,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-10,1.0,1,Omni Channel,True,True,True
VT-F-99-010615,2024-10-10,6.0,1,Tendering,True,True,True
CT-F-99-020528,2024-10-11,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-11,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-10-11,3.0,1,Omni Channel,True,True,True
CT-F-99-020507,2024-10-11,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2024-10-11,2.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-10-11,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2024-10-11,1.0,1,Omni Channel,True,True,True
RS-F-99-100001,2024-10-11,3.0,1,Omni Channel,True,True,True
CT-F-99-020704,2024-10-11,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-11,2.0,2,Omni Channel,True,True,True
VT-F-99-010819,2024-10-11,1.0,1,Omni Channel,True,True,True
RS-F-99-070004,2024-10-11,3.0,1,Omni Channel,False,False,False
CT-F-99-020503,2024-10-11,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-11,1.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-15,2.0,1,Omni Channel,True,True,True
CT-F-99-020527,2024-10-15,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-15,1.0,1,Omni Channel,True,True,True
CT-F-99-020501,2024-10-15,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-15,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-10-15,4.0,1,Omni Channel,False,False,False
CT-F-99-020506,2024-10-15,4.0,1,Omni Channel,False,False,False
CT-F-99-020508,2024-10-15,4.0,1,Omni Channel,False,False,False
RS-F-99-070006,2024-10-15,150.0,1,Omni Channel,False,False,False
CT-F-99-020504,2024-10-15,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-15,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-15,2.0,1,Omni Channel,True,True,True
CT-F-99-020505,2024-10-15,3.0,1,Omni Channel,True,True,True
CT-F-99-020508,2024-10-15,3.0,1,Omni Channel,True,True,True
CT-F-99-020505,2024-10-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-16,1.0,1,Omni Channel,True,True,True
CT-F-99-020525,2024-10-16,3.0,1,Omni Channel,True,True,True
CT-F-99-020527,2024-10-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-16,2.0,2,Omni Channel,True,True,True
CT-F-99-020524,2024-10-16,3.0,1,Omni Channel,True,True,True
CT-F-99-020528,2024-10-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-16,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-10-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-16,1.0,1,Omni Channel,True,True,True
CT-F-99-020704,2024-10-16,6.0,1,Omni Channel,True,True,True
CT-F-99-020706,2024-10-16,9.0,1,Omni Channel,True,True,True
CT-F-99-020509,2024-10-17,3.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-10-17,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2024-10-17,1.0,1,Omni Channel,True,True,True
CT-F-99-020702,2024-10-17,13.0,1,Omni Channel,True,True,True
CT-F-99-020705,2024-10-17,4.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-10-18,4.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-10-18,4.0,1,Omni Channel,True,True,True
CT-F-99-020508,2024-10-18,4.0,1,Omni Channel,True,True,True
RS-F-99-070006,2024-10-18,150.0,1,Omni Channel,True,True,True
VT-F-99-010205,2024-10-18,4.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-18,9.0,1,Omni Channel,True,True,True
VT-F-99-010722,2024-10-18,2.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-10-18,3.0,1,Omni Channel,True,True,True
CT-F-99-020510,2024-10-18,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-18,3.0,3,Omni Channel,True,True,True
VT-F-99-010203,2024-10-18,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2024-10-21,2.0,1,Omni Channel,True,True,True
CT-F-99-020528,2024-10-21,3.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-21,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-21,2.0,2,Omni Channel,True,True,True
CT-F-99-020506,2024-10-21,4.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-21,4.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-10-22,3.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-10-22,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-22,1.0,1,Omni Channel,True,True,True
CT-F-99-020502,2024-10-22,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-22,2.0,1,Omni Channel,True,True,True
RS-F-99-070002,2024-10-22,3.0,1,Omni Channel,True,True,True
CT-F-99-020508,2024-10-24,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-24,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-10-24,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-24,1.0,1,Omni Channel,True,True,True
RS-F-99-070002,2024-10-24,3.0,1,Omni Channel,True,True,True
RS-F-99-070004,2024-10-24,6.0,1,Omni Channel,False,False,False
CT-F-99-020503,2024-10-24,4.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-24,4.0,1,Omni Channel,True,True,True
CT-F-99-020501,2024-10-24,2.0,1,Omni Channel,True,True,True
CT-F-99-020502,2024-10-24,2.0,1,Omni Channel,True,True,True
CT-F-99-020503,2024-10-24,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-10-24,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-24,8.0,1,Omni Channel,True,True,True
CT-F-99-020702,2024-10-24,2.0,1,Omni Channel,True,True,True
VT-F-99-010303,2024-10-24,2.0,1,Omni Channel,True,True,True
CT-F-99-020702,2024-10-24,2.0,1,Omni Channel,True,True,True
VT-F-99-010303,2024-10-24,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-10-25,3.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-10-25,3.0,1,Omni Channel,True,True,True
CT-F-99-020505,2024-10-28,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-28,1.0,1,Omni Channel,True,True,True
CT-F-99-020705,2024-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010818,2024-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2024-10-29,9.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-29,3.0,1,Omni Channel,True,True,True
RS-F-99-010122,2024-10-30,2.0,1,Omni Channel,True,True,True
RS-F-99-010123,2024-10-30,2.0,1,Omni Channel,True,True,True
CT-F-99-020503,2024-10-30,3.0,1,Omni Channel,True,True,True
CT-F-99-020524,2024-10-30,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-30,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-10-30,3.0,1,Omni Channel,True,True,True
CT-F-99-020508,2024-10-30,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-30,4.0,2,Omni Channel,True,True,True
VT-F-99-010721,2024-10-30,1.0,1,Omni Channel,True,True,True
CT-F-99-020502,2024-10-30,4.0,2,Omni Channel,True,True,True
CT-F-99-020506,2024-10-30,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-10-30,4.0,2,Omni Channel,True,True,True
VT-F-99-010721,2024-10-30,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-10-18,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-18,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-10-31,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-31,1.0,1,Omni Channel,True,True,True
CT-F-99-020524,2024-10-31,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-31,1.0,1,Omni Channel,True,True,True
RS-F-99-070006,2024-10-31,300.0,1,Omni Channel,False,False,False
CT-F-99-020525,2024-10-31,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-31,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2024-10-31,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2024-10-31,3.0,1,Omni Channel,True,True,True
CT-F-99-020726,2024-10-31,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-10-31,1.0,1,Omni Channel,True,True,True
CT-F-99-020702,2024-11-01,2.0,1,Omni Channel,True,True,True
CT-F-99-020528,2024-11-04,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-04,1.0,1,Omni Channel,True,True,True
CT-F-99-020530,2024-11-04,3.0,1,Omni Channel,True,True,True
CT-F-99-020525,2024-11-04,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-04,1.0,1,Omni Channel,True,True,True
CT-F-99-020527,2024-11-04,6.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-04,2.0,1,Omni Channel,True,True,True
CT-F-99-020505,2024-11-04,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-11-04,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-04,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2024-11-04,4.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-11-04,4.0,1,Omni Channel,True,True,True
CT-F-99-020507,2024-11-05,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-11-05,2.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-05,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-05,1.0,1,Omni Channel,True,True,True
CT-F-99-020527,2024-11-05,6.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-05,2.0,1,Omni Channel,True,True,True
CT-F-99-020526,2024-11-05,3.0,1,Omni Channel,True,True,True
VT-F-99-010302,2024-11-05,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2024-11-05,6.0,2,Omni Channel,True,True,True
VT-F-99-010203,2024-11-05,2.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-05,1.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-11-05,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-11-05,684.0,2,Tendering,True,True,True
CT-F-99-020506,2024-11-05,174.0,1,Tendering,True,True,True
CT-F-99-020507,2024-11-05,198.0,1,Tendering,True,True,True
CT-F-99-020703,2024-11-05,96.0,1,Tendering,True,True,True
CT-F-99-020705,2024-11-05,38.0,1,Tendering,True,True,True
CT-F-99-020706,2024-11-05,30.0,1,Tendering,True,True,True
CT-F-99-020707,2024-11-05,16.0,1,Tendering,True,True,True
CT-F-99-020708,2024-11-05,46.0,1,Tendering,True,True,True
CT-F-99-020709,2024-11-05,12.0,1,Tendering,True,True,True
CT-F-99-020710,2024-11-05,16.0,1,Tendering,True,True,True
RS-F-99-070002,2024-11-05,13245.0,7,Tendering,True,True,True
VT-F-99-010303,2024-11-05,972.0,2,Tendering,True,True,True
CT-F-99-020525,2024-11-05,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-05,1.0,1,Omni Channel,True,True,True
CT-F-99-020502,2024-11-06,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-11-06,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-11-06,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2024-11-06,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-11-06,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-06,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2024-11-06,1.0,1,Omni Channel,True,True,True
CT-F-99-020507,2024-11-06,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2024-11-06,1.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-11-06,5.0,1,Omni Channel,True,True,True
CT-F-99-020507,2024-11-06,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-06,1.0,1,Omni Channel,True,True,True
RS-F-99-090038,2024-11-06,3.0,1,Omni Channel,True,True,True
CT-F-99-020526,2024-11-07,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-07,1.0,1,Omni Channel,True,True,True
RS-F-99-070006,2024-11-07,300.0,1,Omni Channel,True,True,True
CT-F-99-020505,2024-10-15,3.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-11-07,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2024-11-07,1.0,1,Omni Channel,True,True,True
CT-F-99-020507,2024-11-07,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2024-11-07,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2024-11-08,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2024-11-08,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-11-08,3.0,1,Omni Channel,True,True,True
RS-F-99-041001,2024-11-08,12.0,1,Omni Channel,True,True,True
RS-F-99-041002,2024-11-08,18.0,1,Omni Channel,True,True,True
RS-F-99-041004,2024-11-08,12.0,1,Omni Channel,True,True,True
RS-F-99-041033,2024-11-08,6.0,1,Omni Channel,True,True,True
RS-F-99-041034,2024-11-08,12.0,1,Omni Channel,True,True,True
RS-F-99-070002,2024-11-08,60.0,1,Omni Channel,True,True,True
RS-F-99-070005,2024-11-08,18.0,1,Omni Channel,True,True,True
CT-F-99-020508,2024-11-11,9.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-11,3.0,1,Omni Channel,True,True,True
CT-F-99-020524,2024-11-11,3.0,1,Omni Channel,True,True,True
VT-F-99-010203,2024-11-11,3.0,2,Omni Channel,True,True,True
VT-F-99-010721,2024-11-11,1.0,1,Omni Channel,True,True,True
CT-F-99-020706,2024-11-11,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2024-11-11,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-11-11,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-11,1.0,1,Omni Channel,True,True,True
CT-F-99-020527,2024-11-12,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-11-12,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-12,1.0,1,Omni Channel,True,True,True
CT-F-99-020507,2024-11-12,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-12,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-11-12,3.0,1,Omni Channel,True,True,True
VT-F-99-010701,2024-11-12,1.0,1,Omni Channel,True,True,True
RS-F-99-070004,2024-10-21,3.0,1,Omni Channel,True,True,True
CT-F-99-020508,2024-11-12,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-12,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2024-11-12,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-12,1.0,1,Omni Channel,True,True,True
VT-F-99-010303,2024-11-12,2.0,1,Omni Channel,True,True,True
CT-F-99-020704,2024-11-13,6.0,1,Omni Channel,True,True,True
VT-F-99-010819,2024-11-13,2.0,1,Omni Channel,True,True,True
CT-F-99-020717,2024-11-13,3.0,1,Omni Channel,True,True,True
CT-F-99-020728,2024-11-13,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2024-11-13,2.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-11-14,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-14,1.0,1,Omni Channel,True,True,True
CT-F-99-020507,2024-11-14,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-14,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2024-11-14,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-14,1.0,1,Omni Channel,True,True,True
VT-F-99-010303,2024-11-14,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-11-14,5.0,2,Omni Channel,True,True,True
VT-F-99-010203,2024-11-14,2.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-14,1.0,1,Omni Channel,True,True,True
CT-F-99-020501,2024-11-14,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2024-11-14,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-14,3.0,3,Omni Channel,True,True,True
CT-F-99-020506,2024-11-14,3.0,1,Omni Channel,True,True,True
CT-F-99-020507,2024-11-14,6.0,2,Omni Channel,True,True,True
VT-F-99-010721,2024-11-14,3.0,3,Omni Channel,True,True,True
CT-F-99-020726,2024-11-14,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2024-11-14,1.0,1,Omni Channel,True,True,True
CT-F-99-020704,2024-11-15,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2024-11-15,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-11-15,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2024-11-15,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2024-11-15,3.0,1,Omni Channel,True,True,True
CT-F-99-020507,2024-11-15,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-15,2.0,2,Omni Channel,True,True,True
CT-F-99-020702,2024-11-15,24.0,1,Omni Channel,True,True,True
CT-F-99-020702,2024-11-18,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2024-11-18,1.0,1,Omni Channel,True,True,True
VT-F-99-010722,2024-11-18,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2024-11-12,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-12,1.0,1,Omni Channel,True,True,True
CT-F-99-020528,2024-11-18,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-18,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-18,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-18,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2024-11-19,3.0,1,Omni Channel,True,True,True
CT-F-99-020505,2024-11-19,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-19,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-11-19,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-19,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-11-19,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-19,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2024-11-19,3.0,1,Omni Channel,True,True,True
CT-F-99-020508,2024-11-19,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2024-11-19,1.0,1,Omni Channel,True,True,True
